attendance_id,lesson_id,student_id,attendance_status,remark
ATT0000689,L000433,STU0066,出席,
ATT0000690,L000434,STU0066,出席,
ATT0000691,L000435,STU0066,出席,
ATT0000692,L000436,STU0066,缺席,
ATT0000693,L000437,STU0066,出席,
ATT0000694,L000438,STU0066,缺席,
ATT0000695,L000439,STU0066,请假,临时请假
ATT0000696,L000440,STU0066,请假,临时请假
ATT0000697,L000441,STU0066,出席,
ATT0000698,L000442,STU0066,出席,
ATT0000699,L000443,STU0066,出席,
ATT0000700,L000444,STU0066,出席,
ATT0000701,L000445,STU0066,缺席,
ATT0000702,L000446,STU0066,出席,
ATT0000703,L000447,STU0066,出席,
ATT0000704,L000448,STU0066,出席,
ATT0000705,L000449,STU0066,出席,
ATT0000706,L000450,STU0066,出席,
ATT0000707,L000451,STU0066,出席,
ATT0000708,L000452,STU0066,出席,
ATT0000709,L000453,STU0066,出席,
ATT0000710,L000454,STU0066,出席,
ATT0000711,L000455,STU0066,缺席,
ATT0000712,L000456,STU0063,请假,临时请假
ATT0000713,L000456,STU0070,出席,
ATT0000714,L000457,STU0063,出席,
ATT0000715,L000457,STU0070,出席,
ATT0000716,L000458,STU0063,出席,
ATT0000717,L000458,STU0070,缺席,
ATT0000718,L000459,STU0063,出席,
ATT0000719,L000459,STU0070,出席,
ATT0000720,L000460,STU0063,出席,
ATT0000721,L000460,STU0070,出席,
ATT0000722,L000461,STU0063,请假,
ATT0000723,L000461,STU0070,出席,
ATT0000724,L000462,STU0063,出席,
ATT0000725,L000462,STU0070,出席,
ATT0000726,L000463,STU0063,出席,
ATT0000727,L000463,STU0070,出席,
ATT0000728,L000464,STU0063,出席,
ATT0000729,L000464,STU0070,出席,
ATT0000730,L000465,STU0063,请假,
ATT0000731,L000465,STU0070,出席,
ATT0000732,L000466,STU0063,出席,
ATT0000733,L000466,STU0070,出席,
ATT0000734,L000467,STU0063,出席,
ATT0000735,L000467,STU0070,出席,
ATT0000736,L000468,STU0063,出席,
ATT0000737,L000468,STU0070,出席,
ATT0000738,L000469,STU0063,出席,
ATT0000739,L000469,STU0070,出席,
ATT0000740,L000470,STU0063,出席,
ATT0000741,L000470,STU0070,出席,
ATT0000742,L000471,STU0063,出席,
ATT0000743,L000471,STU0070,出席,
ATT0000744,L000472,STU0063,出席,
ATT0000745,L000472,STU0070,出席,
ATT0000746,L000473,STU0063,出席,
ATT0000747,L000473,STU0070,出席,
ATT0000748,L000474,STU0063,出席,
ATT0000749,L000474,STU0070,出席,
ATT0000750,L000475,STU0063,出席,
ATT0000751,L000475,STU0070,出席,
ATT0000752,L000476,STU0063,请假,
ATT0000753,L000476,STU0070,出席,
ATT0000754,L000477,STU0063,其他,
ATT0000755,L000477,STU0070,出席,
ATT0000756,L000478,STU0063,出席,
ATT0000757,L000478,STU0070,请假,临时请假
ATT0000758,L000479,STU0063,出席,
ATT0000759,L000479,STU0070,出席,
ATT0000760,L000480,STU0063,出席,
ATT0000761,L000480,STU0070,出席,
ATT0000762,L000481,STU0063,出席,
ATT0000763,L000481,STU0070,出席,
ATT0000764,L000482,STU0063,出席,
ATT0000765,L000482,STU0070,出席,
ATT0000766,L000483,STU0063,出席,
ATT0000767,L000483,STU0070,出席,
ATT0000768,L000484,STU0063,出席,
ATT0000769,L000484,STU0070,出席,
ATT0000770,L000485,STU0063,出席,
ATT0000771,L000485,STU0070,请假,临时请假
ATT0000772,L000486,STU0063,出席,
ATT0000773,L000486,STU0070,出席,
ATT0000774,L000487,STU0063,出席,
ATT0000775,L000487,STU0070,出席,
ATT0000776,L000488,STU0063,出席,
ATT0000777,L000488,STU0070,出席,
ATT0000778,L000489,STU0063,出席,
ATT0000779,L000489,STU0070,出席,
ATT0000780,L000490,STU0063,出席,
ATT0000781,L000490,STU0070,出席,
ATT0000782,L000491,STU0063,出席,
ATT0000783,L000491,STU0070,出席,
ATT0000784,L000492,STU0063,出席,
ATT0000785,L000492,STU0070,出席,
ATT0000786,L000493,STU0063,出席,
ATT0000787,L000493,STU0070,出席,
ATT0000788,L000494,STU0063,出席,
ATT0000789,L000494,STU0070,出席,
ATT0000790,L000495,STU0063,缺席,
ATT0000791,L000495,STU0070,出席,
ATT0000792,L000496,STU0063,出席,
ATT0000793,L000496,STU0070,出席,
ATT0000794,L000497,STU0063,出席,
ATT0000795,L000497,STU0070,出席,
ATT0000796,L000498,STU0063,出席,
ATT0000797,L000498,STU0070,出席,
ATT0000798,L000499,STU0063,出席,
ATT0000799,L000499,STU0070,出席,
ATT0000800,L000500,STU0063,出席,
ATT0000801,L000500,STU0070,出席,
ATT0000802,L000501,STU0063,出席,
ATT0000803,L000501,STU0070,出席,
ATT0000804,L000502,STU0063,出席,
ATT0000805,L000502,STU0070,出席,
ATT0000806,L000503,STU0063,出席,
ATT0000807,L000503,STU0070,缺席,
ATT0000808,L000504,STU0063,出席,
ATT0000809,L000504,STU0070,出席,
ATT0000810,L000505,STU0063,出席,
ATT0000811,L000505,STU0070,出席,
ATT0000812,L000506,STU0063,缺席,
ATT0000813,L000506,STU0070,出席,
ATT0000814,L000507,STU0063,出席,
ATT0000815,L000507,STU0070,出席,
ATT0000816,L000508,STU0063,缺席,
ATT0000817,L000508,STU0070,出席,
ATT0000818,L000509,STU0063,出席,
ATT0000819,L000509,STU0070,缺席,
ATT0000820,L000510,STU0063,缺席,
ATT0000821,L000510,STU0070,出席,
ATT0000822,L000511,STU0063,出席,
ATT0000823,L000511,STU0070,出席,
ATT0000824,L000512,STU0063,出席,
ATT0000825,L000512,STU0070,出席,
ATT0000826,L000513,STU0063,出席,
ATT0000827,L000513,STU0070,出席,
ATT0000828,L000514,STU0063,出席,
ATT0000829,L000514,STU0070,出席,
ATT0000830,L000515,STU0063,出席,
ATT0000831,L000515,STU0070,出席,
ATT0000832,L000516,STU0063,出席,
ATT0000833,L000516,STU0070,出席,
ATT0000834,L000517,STU0063,出席,
ATT0000835,L000517,STU0070,出席,
ATT0000836,L000518,STU0063,缺席,
ATT0000837,L000518,STU0070,出席,
ATT0000838,L000519,STU0063,请假,临时请假
ATT0000839,L000519,STU0070,出席,
ATT0000840,L000520,STU0063,请假,临时请假
ATT0000841,L000520,STU0070,出席,
ATT0000842,L000521,STU0105,出席,
ATT0000843,L000522,STU0105,出席,
ATT0000844,L000523,STU0105,出席,
ATT0000845,L000524,STU0105,请假,临时请假
ATT0000846,L000525,STU0105,出席,
ATT0000847,L000526,STU0105,出席,
ATT0000848,L000527,STU0105,出席,
ATT0000849,L000528,STU0105,出席,
ATT0000850,L000529,STU0105,出席,
ATT0000851,L000530,STU0105,出席,
ATT0000852,L000531,STU0105,出席,
ATT0000853,L000532,STU0105,出席,
ATT0000854,L000533,STU0105,请假,
ATT0000855,L000534,STU0105,出席,
ATT0000856,L000535,STU0105,缺席,
ATT0000857,L000536,STU0145,出席,
ATT0000858,L000536,STU0154,请假,临时请假
ATT0000859,L000537,STU0145,出席,
ATT0000860,L000537,STU0154,出席,
ATT0000861,L000538,STU0145,出席,
ATT0000862,L000538,STU0154,出席,
ATT0000863,L000539,STU0145,缺席,
ATT0000864,L000539,STU0154,出席,
ATT0000865,L000540,STU0145,出席,
ATT0000866,L000540,STU0154,出席,
ATT0000867,L000541,STU0145,请假,
ATT0000868,L000541,STU0154,其他,
ATT0000869,L000542,STU0145,出席,
ATT0000870,L000542,STU0154,出席,
ATT0000871,L000543,STU0145,请假,
ATT0000872,L000543,STU0154,出席,
ATT0000873,L000544,STU0145,出席,
ATT0000874,L000544,STU0154,出席,
ATT0000875,L000545,STU0145,出席,
ATT0000876,L000545,STU0154,出席,
ATT0000877,L000546,STU0145,出席,
ATT0000878,L000546,STU0154,请假,临时请假
ATT0000879,L000547,STU0145,出席,
ATT0000880,L000547,STU0154,出席,
ATT0000881,L000548,STU0145,出席,
ATT0000882,L000548,STU0154,出席,
ATT0000883,L000549,STU0145,出席,
ATT0000884,L000549,STU0154,出席,
ATT0000885,L000550,STU0145,请假,
ATT0000886,L000550,STU0154,出席,
ATT0000887,L000551,STU0145,出席,
ATT0000888,L000551,STU0154,出席,
ATT0000889,L000552,STU0145,出席,
ATT0000890,L000552,STU0154,出席,
ATT0000891,L000553,STU0145,出席,
ATT0000892,L000553,STU0154,出席,
ATT0000893,L000554,STU0145,出席,
ATT0000894,L000554,STU0154,出席,
ATT0000895,L000555,STU0145,出席,
ATT0000896,L000555,STU0154,出席,
ATT0000897,L000556,STU0145,出席,
ATT0000898,L000556,STU0154,请假,临时请假
ATT0000899,L000557,STU0145,出席,
ATT0000900,L000557,STU0154,出席,
ATT0000901,L000558,STU0145,出席,
ATT0000902,L000558,STU0154,出席,
ATT0000903,L000559,STU0145,出席,
ATT0000904,L000559,STU0154,出席,
ATT0000905,L000560,STU0145,出席,
ATT0000906,L000560,STU0154,出席,
ATT0000907,L000561,STU0145,出席,
ATT0000908,L000561,STU0154,出席,
ATT0000909,L000562,STU0145,出席,
ATT0000910,L000562,STU0154,请假,
ATT0000911,L000563,STU0145,出席,
ATT0000912,L000563,STU0154,出席,
ATT0000913,L000564,STU0145,出席,
ATT0000914,L000564,STU0154,出席,
ATT0000915,L000565,STU0145,出席,
ATT0000916,L000565,STU0154,出席,
ATT0000917,L000566,STU0145,出席,
ATT0000918,L000566,STU0154,出席,
ATT0000919,L000567,STU0145,出席,
ATT0000920,L000567,STU0154,出席,
ATT0000921,L000568,STU0145,出席,
ATT0000922,L000568,STU0154,出席,
ATT0000923,L000569,STU0145,请假,临时请假
ATT0000924,L000569,STU0154,请假,临时请假
ATT0000925,L000570,STU0145,出席,
ATT0000926,L000570,STU0154,出席,
ATT0000927,L000571,STU0145,出席,
ATT0000928,L000571,STU0154,出席,
ATT0000929,L000572,STU0145,请假,临时请假
ATT0000930,L000572,STU0154,出席,
ATT0000931,L000573,STU0145,缺席,
ATT0000932,L000573,STU0154,出席,
ATT0000933,L000574,STU0145,出席,
ATT0000934,L000574,STU0154,出席,
ATT0000935,L000575,STU0145,出席,
ATT0000936,L000575,STU0154,出席,
ATT0000937,L000576,STU0145,出席,
ATT0000938,L000576,STU0154,出席,
ATT0000939,L000577,STU0145,出席,
ATT0000940,L000577,STU0154,出席,
ATT0000941,L000578,STU0145,出席,
ATT0000942,L000578,STU0154,出席,
ATT0000943,L000579,STU0145,出席,
ATT0000944,L000579,STU0154,出席,
ATT0000945,L000580,STU0145,出席,
ATT0000946,L000580,STU0154,出席,
ATT0000947,L000581,STU0145,出席,
ATT0000948,L000581,STU0154,出席,
ATT0000949,L000582,STU0145,出席,
ATT0000950,L000582,STU0154,请假,
ATT0000951,L000583,STU0145,出席,
ATT0000952,L000583,STU0154,出席,
ATT0000953,L000584,STU0145,缺席,
ATT0000954,L000584,STU0154,缺席,
ATT0000955,L000585,STU0145,出席,
ATT0000956,L000585,STU0154,缺席,
ATT0000957,L000586,STU0145,出席,
ATT0000958,L000586,STU0154,出席,
ATT0000959,L000587,STU0145,其他,
ATT0000960,L000587,STU0154,出席,
ATT0000961,L000588,STU0145,出席,
ATT0000962,L000588,STU0154,出席,
ATT0000963,L000589,STU0145,出席,
ATT0000964,L000589,STU0154,缺席,
ATT0000965,L000590,STU0145,出席,
ATT0000966,L000590,STU0154,出席,
ATT0000967,L000591,STU0153,出席,
ATT0000968,L000592,STU0153,出席,
ATT0000969,L000593,STU0153,出席,
ATT0000970,L000594,STU0153,缺席,
ATT0000971,L000595,STU0153,出席,
ATT0000972,L000596,STU0092,缺席,
ATT0000973,L000597,STU0092,出席,
ATT0000974,L000598,STU0092,出席,
ATT0000975,L000599,STU0092,出席,
ATT0000976,L000600,STU0092,出席,
ATT0000977,L000601,STU0092,出席,
ATT0000978,L000602,STU0092,请假,临时请假
ATT0000979,L000603,STU0092,请假,临时请假
ATT0000980,L000604,STU0092,出席,
ATT0000981,L000605,STU0092,请假,
ATT0000982,L000606,STU0092,出席,
ATT0000983,L000607,STU0092,出席,
ATT0000984,L000608,STU0092,出席,
ATT0000985,L000609,STU0092,出席,
ATT0000986,L000610,STU0092,请假,
ATT0000987,L000611,STU0092,出席,
ATT0000988,L000612,STU0092,出席,
ATT0000989,L000613,STU0092,请假,临时请假
ATT0000990,L000614,STU0092,出席,
ATT0000991,L000615,STU0092,出席,
ATT0000992,L000616,STU0092,出席,
ATT0000993,L000617,STU0092,出席,
ATT0000994,L000618,STU0092,出席,
ATT0000995,L000619,STU0092,出席,
ATT0000996,L000620,STU0092,出席,
ATT0000997,L000621,STU0092,出席,
ATT0000998,L000622,STU0092,缺席,
ATT0000999,L000623,STU0092,请假,临时请假
ATT0001000,L000624,STU0092,缺席,
ATT0001001,L000625,STU0092,出席,
ATT0001002,L000626,STU0092,出席,
ATT0001003,L000627,STU0092,出席,
ATT0001004,L000628,STU0092,出席,
ATT0001005,L000629,STU0092,出席,
ATT0001006,L000630,STU0092,出席,
ATT0001007,L000631,STU0009,出席,
ATT0001008,L000631,STU0148,出席,
ATT0001009,L000631,STU0044,出席,
ATT0001010,L000631,STU0040,出席,
ATT0001011,L000632,STU0009,请假,
ATT0001012,L000632,STU0148,出席,
ATT0001013,L000632,STU0044,出席,
ATT0001014,L000632,STU0040,请假,
ATT0001015,L000633,STU0009,出席,
ATT0001016,L000633,STU0148,出席,
ATT0001017,L000633,STU0044,请假,
ATT0001018,L000633,STU0040,请假,临时请假
ATT0001019,L000634,STU0009,出席,
ATT0001020,L000634,STU0148,出席,
ATT0001021,L000634,STU0044,出席,
ATT0001022,L000634,STU0040,出席,
ATT0001023,L000635,STU0009,出席,
ATT0001024,L000635,STU0148,出席,
ATT0001025,L000635,STU0044,出席,
ATT0001026,L000635,STU0040,缺席,
ATT0001027,L000636,STU0009,出席,
ATT0001028,L000636,STU0148,出席,
ATT0001029,L000636,STU0044,出席,
ATT0001030,L000636,STU0040,出席,
ATT0001031,L000637,STU0009,缺席,
ATT0001032,L000637,STU0148,出席,
ATT0001033,L000637,STU0044,出席,
ATT0001034,L000637,STU0040,出席,
ATT0001035,L000638,STU0009,其他,
ATT0001036,L000638,STU0148,出席,
ATT0001037,L000638,STU0044,出席,
ATT0001038,L000638,STU0040,出席,
ATT0001039,L000639,STU0009,出席,
ATT0001040,L000639,STU0148,出席,
ATT0001041,L000639,STU0044,出席,
ATT0001042,L000639,STU0040,出席,
ATT0001043,L000640,STU0009,出席,
ATT0001044,L000640,STU0148,出席,
ATT0001045,L000640,STU0044,出席,
ATT0001046,L000640,STU0040,出席,
ATT0001047,L000641,STU0009,出席,
ATT0001048,L000641,STU0148,出席,
ATT0001049,L000641,STU0044,出席,
ATT0001050,L000641,STU0040,出席,
ATT0001051,L000642,STU0009,出席,
ATT0001052,L000642,STU0148,出席,
ATT0001053,L000642,STU0044,出席,
ATT0001054,L000642,STU0040,请假,
ATT0001055,L000643,STU0009,出席,
ATT0001056,L000643,STU0148,出席,
ATT0001057,L000643,STU0044,出席,
ATT0001058,L000643,STU0040,出席,
ATT0001059,L000644,STU0009,出席,
ATT0001060,L000644,STU0148,出席,
ATT0001061,L000644,STU0044,出席,
ATT0001062,L000644,STU0040,请假,
ATT0001063,L000645,STU0009,出席,
ATT0001064,L000645,STU0148,缺席,
ATT0001065,L000645,STU0044,其他,
ATT0001066,L000645,STU0040,请假,临时请假
ATT0001067,L000646,STU0009,请假,临时请假
ATT0001068,L000646,STU0148,出席,
ATT0001069,L000646,STU0044,出席,
ATT0001070,L000646,STU0040,出席,
ATT0001071,L000647,STU0009,出席,
ATT0001072,L000647,STU0148,出席,
ATT0001073,L000647,STU0044,出席,
ATT0001074,L000647,STU0040,出席,
ATT0001075,L000648,STU0009,出席,
ATT0001076,L000648,STU0148,出席,
ATT0001077,L000648,STU0044,请假,
ATT0001078,L000648,STU0040,出席,
ATT0001079,L000649,STU0009,出席,
ATT0001080,L000649,STU0148,出席,
ATT0001081,L000649,STU0044,请假,
ATT0001082,L000649,STU0040,出席,
ATT0001083,L000650,STU0009,其他,
ATT0001084,L000650,STU0148,出席,
ATT0001085,L000650,STU0044,出席,
ATT0001086,L000650,STU0040,出席,
ATT0001087,L000651,STU0009,出席,
ATT0001088,L000651,STU0148,出席,
ATT0001089,L000651,STU0044,缺席,
ATT0001090,L000651,STU0040,出席,
ATT0001091,L000652,STU0009,出席,
ATT0001092,L000652,STU0148,出席,
ATT0001093,L000652,STU0044,出席,
ATT0001094,L000652,STU0040,请假,临时请假
ATT0001095,L000653,STU0011,请假,临时请假
ATT0001096,L000653,STU0142,出席,
ATT0001097,L000654,STU0011,出席,
ATT0001098,L000654,STU0142,请假,
ATT0001099,L000655,STU0011,出席,
ATT0001100,L000655,STU0142,出席,
ATT0001101,L000656,STU0011,出席,
ATT0001102,L000656,STU0142,出席,
ATT0001103,L000657,STU0011,出席,
ATT0001104,L000657,STU0142,出席,
ATT0001105,L000658,STU0011,出席,
ATT0001106,L000658,STU0142,出席,
ATT0001107,L000659,STU0011,出席,
ATT0001108,L000659,STU0142,出席,
ATT0001109,L000660,STU0011,出席,
ATT0001110,L000660,STU0142,出席,
ATT0001111,L000661,STU0011,出席,
ATT0001112,L000661,STU0142,出席,
ATT0001113,L000662,STU0011,出席,
ATT0001114,L000662,STU0142,出席,
ATT0001115,L000663,STU0011,出席,
ATT0001116,L000663,STU0142,出席,
ATT0001117,L000664,STU0011,请假,
ATT0001118,L000664,STU0142,出席,
ATT0001119,L000665,STU0011,出席,
ATT0001120,L000665,STU0142,出席,
ATT0001121,L000666,STU0011,出席,
ATT0001122,L000666,STU0142,出席,
ATT0001123,L000667,STU0011,出席,
ATT0001124,L000667,STU0142,出席,
ATT0001125,L000668,STU0011,出席,
ATT0001126,L000668,STU0142,缺席,
ATT0001127,L000669,STU0011,出席,
ATT0001128,L000669,STU0142,出席,
ATT0001129,L000670,STU0011,出席,
ATT0001130,L000670,STU0142,出席,
ATT0001131,L000671,STU0011,请假,临时请假
ATT0001132,L000671,STU0142,出席,
ATT0001133,L000672,STU0011,缺席,
ATT0001134,L000672,STU0142,出席,
ATT0001135,L000673,STU0011,出席,
ATT0001136,L000673,STU0142,请假,临时请假
ATT0001137,L000674,STU0011,出席,
ATT0001138,L000674,STU0142,出席,
ATT0001139,L000675,STU0011,出席,
ATT0001140,L000675,STU0142,出席,
ATT0001141,L000676,STU0011,出席,
ATT0001142,L000676,STU0142,出席,
ATT0001143,L000677,STU0011,出席,
ATT0001144,L000677,STU0142,出席,
ATT0001145,L000678,STU0011,缺席,
ATT0001146,L000678,STU0142,出席,
ATT0001147,L000679,STU0011,出席,
ATT0001148,L000679,STU0142,出席,
ATT0001149,L000680,STU0011,出席,
ATT0001150,L000680,STU0142,出席,
ATT0001151,L000681,STU0011,出席,
ATT0001152,L000681,STU0142,出席,
ATT0001153,L000682,STU0011,缺席,
ATT0001154,L000682,STU0142,请假,
ATT0001155,L000683,STU0011,出席,
ATT0001156,L000683,STU0142,出席,
ATT0001157,L000684,STU0011,出席,
ATT0001158,L000684,STU0142,出席,
ATT0001159,L000685,STU0011,出席,
ATT0001160,L000685,STU0142,出席,
ATT0001161,L000686,STU0011,出席,
ATT0001162,L000686,STU0142,出席,
ATT0001163,L000687,STU0011,出席,
ATT0001164,L000687,STU0142,请假,
ATT0001165,L000688,STU0011,请假,临时请假
ATT0001166,L000688,STU0142,请假,临时请假
ATT0001167,L000689,STU0011,请假,临时请假
ATT0001168,L000689,STU0142,出席,
ATT0001169,L000690,STU0011,出席,
ATT0001170,L000690,STU0142,出席,
ATT0001171,L000691,STU0011,出席,
ATT0001172,L000691,STU0142,出席,
ATT0001173,L000692,STU0011,出席,
ATT0001174,L000692,STU0142,出席,
ATT0001175,L000693,STU0011,出席,
ATT0001176,L000693,STU0142,出席,
ATT0001177,L000694,STU0011,出席,
ATT0001178,L000694,STU0142,出席,
ATT0001179,L000695,STU0084,出席,
ATT0001180,L000696,STU0084,出席,
ATT0001181,L000697,STU0084,出席,
ATT0001182,L000698,STU0084,出席,
ATT0001183,L000699,STU0084,出席,
ATT0001184,L000700,STU0084,出席,
ATT0001185,L000701,STU0084,出席,
ATT0001186,L000702,STU0084,出席,
ATT0001187,L000703,STU0084,出席,
ATT0001188,L000704,STU0084,出席,
ATT0001189,L000705,STU0084,出席,
ATT0001190,L000706,STU0084,缺席,
ATT0001191,L000707,STU0084,出席,
ATT0001192,L000708,STU0084,出席,
ATT0001193,L000709,STU0084,出席,
ATT0001194,L000710,STU0084,出席,
ATT0001195,L000711,STU0084,出席,
ATT0001196,L000712,STU0084,出席,
ATT0001197,L000713,STU0084,出席,
ATT0001198,L000714,STU0084,出席,
ATT0001199,L000715,STU0084,出席,
ATT0001200,L000716,STU0084,出席,
ATT0001201,L000717,STU0084,出席,
ATT0001202,L000718,STU0084,出席,
ATT0001203,L000719,STU0084,出席,
ATT0001204,L000720,STU0084,出席,
ATT0001205,L000721,STU0084,出席,
ATT0001206,L000722,STU0084,缺席,
ATT0001207,L000723,STU0084,请假,
ATT0001208,L000724,STU0108,出席,
ATT0001209,L000724,STU0052,出席,
ATT0001210,L000724,STU0016,出席,
ATT0001211,L000725,STU0108,出席,
ATT0001212,L000725,STU0052,出席,
ATT0001213,L000725,STU0016,出席,
ATT0001214,L000726,STU0108,出席,
ATT0001215,L000726,STU0052,出席,
ATT0001216,L000726,STU0016,出席,
ATT0001217,L000727,STU0108,出席,
ATT0001218,L000727,STU0052,出席,
ATT0001219,L000727,STU0016,出席,
ATT0001220,L000728,STU0108,出席,
ATT0001221,L000728,STU0052,出席,
ATT0001222,L000728,STU0016,出席,
ATT0001223,L000729,STU0108,出席,
ATT0001224,L000729,STU0052,出席,
ATT0001225,L000729,STU0016,出席,
ATT0001226,L000730,STU0108,出席,
ATT0001227,L000730,STU0052,出席,
ATT0001228,L000730,STU0016,出席,
ATT0001229,L000731,STU0108,出席,
ATT0001230,L000731,STU0052,出席,
ATT0001231,L000731,STU0016,出席,
ATT0001232,L000732,STU0108,出席,
ATT0001233,L000732,STU0052,出席,
ATT0001234,L000732,STU0016,出席,
ATT0001235,L000733,STU0108,出席,
ATT0001236,L000733,STU0052,出席,
ATT0001237,L000733,STU0016,出席,
ATT0001238,L000734,STU0108,出席,
ATT0001239,L000734,STU0052,出席,
ATT0001240,L000734,STU0016,出席,
ATT0001241,L000735,STU0108,出席,
ATT0001242,L000735,STU0052,缺席,
ATT0001243,L000735,STU0016,出席,
ATT0001244,L000736,STU0108,出席,
ATT0001245,L000736,STU0052,出席,
ATT0001246,L000736,STU0016,出席,
ATT0001247,L000737,STU0108,出席,
ATT0001248,L000737,STU0052,出席,
ATT0001249,L000737,STU0016,出席,
ATT0001250,L000738,STU0108,出席,
ATT0001251,L000738,STU0052,出席,
ATT0001252,L000738,STU0016,请假,临时请假
ATT0001253,L000739,STU0108,出席,
ATT0001254,L000739,STU0052,出席,
ATT0001255,L000739,STU0016,出席,
ATT0001256,L000740,STU0108,缺席,
ATT0001257,L000740,STU0052,出席,
ATT0001258,L000740,STU0016,出席,
ATT0001259,L000741,STU0108,出席,
ATT0001260,L000741,STU0052,缺席,
ATT0001261,L000741,STU0016,请假,临时请假
