lesson_id,schedule_id,student_id,teacher_id,lesson_date,duration,feedback
L001624,SCH0039,,T006,2026-08-16,2.0,需要加强口语练习
L001625,SCH0039,,T006,2026-08-23,1.67,需要加强口语练习
L001626,SCH0039,,T006,2026-08-30,1.67,完成本节内容
L001627,SCH0040,STU0083,T006,2026-06-07,1.0,语法掌握一般
L001628,SCH0040,STU0083,T006,2026-06-14,1.0,语法掌握一般
L001629,SCH0040,STU0083,T006,2026-06-21,1.67,完成本节内容
L001630,SCH0040,STU0083,T006,2026-06-28,1.0,需要加强口语练习
L001631,SCH0040,STU0083,T006,2026-07-05,1.67,
L001632,SCH0040,STU0083,T006,2026-07-12,1.0,
L001633,SCH0040,STU0083,T006,2026-07-19,1.0,完成本节内容
L001634,SCH0040,STU0083,T006,2026-07-26,1.0,语法掌握一般
L001635,SCH0040,STU0083,T006,2026-08-02,1.5,语法掌握一般
L001636,SCH0040,STU0083,T006,2026-08-09,1.67,课堂参与积极
L001637,SCH0040,STU0083,T006,2026-08-16,1.67,完成本节内容
L001638,SCH0040,STU0083,T006,2026-08-23,2.0,课堂参与积极
L001639,SCH0040,STU0083,T006,2026-08-30,2.0,课堂参与积极
L001640,SCH0041,STU0068,T006,2025-05-23,1.67,完成本节内容
L001641,SCH0041,STU0068,T006,2025-05-30,2.0,
L001642,SCH0041,STU0068,T006,2025-06-06,1.0,完成本节内容
L001643,SCH0041,STU0068,T006,2025-06-13,1.0,
L001644,SCH0041,STU0068,T006,2025-06-20,1.67,完成本节内容
L001645,SCH0041,STU0068,T006,2025-06-27,1.5,课堂参与积极
L001646,SCH0041,STU0068,T006,2025-07-04,1.5,语法掌握一般
L001647,SCH0041,STU0068,T006,2025-07-11,1.67,完成本节内容
L001648,SCH0041,STU0068,T006,2025-07-18,2.0,课堂参与积极
L001649,SCH0041,STU0068,T006,2025-07-25,1.0,课堂参与积极
L001650,SCH0041,STU0068,T006,2025-08-01,1.0,完成本节内容
L001651,SCH0041,STU0068,T006,2025-08-08,1.5,
L001652,SCH0041,STU0068,T006,2025-08-15,1.67,完成本节内容
L001653,SCH0041,STU0068,T006,2025-08-22,1.0,语法掌握一般
L001654,SCH0041,STU0068,T006,2025-08-29,1.0,课堂参与积极
L001655,SCH0041,STU0068,T006,2025-09-05,1.0,语法掌握一般
L001656,SCH0041,STU0068,T006,2025-09-12,1.67,语法掌握一般
L001657,SCH0041,STU0068,T006,2025-09-19,2.0,需要加强口语练习
L001658,SCH0041,STU0068,T006,2025-09-26,2.0,完成本节内容
L001659,SCH0041,STU0068,T006,2025-10-03,1.67,课堂参与积极
L001660,SCH0041,STU0068,T006,2025-10-10,1.67,完成本节内容
L001661,SCH0041,STU0068,T006,2025-10-17,1.67,课堂参与积极
L001662,SCH0041,STU0068,T006,2025-10-24,1.0,语法掌握一般
L001663,SCH0041,STU0068,T006,2025-10-31,1.0,语法掌握一般
L001664,SCH0041,STU0068,T006,2025-11-07,1.0,完成本节内容
L001665,SCH0041,STU0068,T006,2025-11-14,1.67,课堂参与积极
L001666,SCH0041,STU0068,T006,2025-11-21,2.0,课堂参与积极
L001667,SCH0041,STU0068,T006,2025-11-28,1.0,语法掌握一般
L001668,SCH0041,STU0068,T006,2025-12-05,1.0,完成本节内容
L001669,SCH0041,STU0068,T006,2025-12-12,1.5,
L001670,SCH0041,STU0068,T006,2025-12-19,2.0,
L001671,SCH0041,STU0068,T006,2025-12-26,1.0,完成本节内容
L001672,SCH0041,STU0068,T006,2026-01-02,1.5,课堂参与积极
L001673,SCH0041,STU0068,T006,2026-01-09,1.67,需要加强口语练习
L001674,SCH0041,STU0068,T006,2026-01-16,1.0,需要加强口语练习
L001675,SCH0041,STU0068,T006,2026-01-23,1.67,完成本节内容
L001676,SCH0041,STU0068,T006,2026-01-30,1.67,语法掌握一般
L001677,SCH0041,STU0068,T006,2026-02-06,1.67,语法掌握一般
L001678,SCH0041,STU0068,T006,2026-02-13,1.67,需要加强口语练习
L001679,SCH0041,STU0068,T006,2026-02-20,1.0,完成本节内容
L001680,SCH0041,STU0068,T006,2026-02-27,1.0,完成本节内容
L001681,SCH0041,STU0068,T006,2026-03-06,1.0,完成本节内容
L001682,SCH0041,STU0068,T006,2026-03-13,1.67,完成本节内容
L001683,SCH0041,STU0068,T006,2026-03-20,1.5,完成本节内容
L001684,SCH0041,STU0068,T006,2026-03-27,1.5,需要加强口语练习
L001685,SCH0041,STU0068,T006,2026-04-03,1.0,完成本节内容
L001686,SCH0041,STU0068,T006,2026-04-10,2.0,语法掌握一般
L001687,SCH0041,STU0068,T006,2026-04-17,1.0,完成本节内容
L001688,SCH0041,STU0068,T006,2026-04-24,1.67,
L001689,SCH0041,STU0068,T006,2026-05-01,1.67,需要加强口语练习
L001690,SCH0041,STU0068,T006,2026-05-08,1.0,需要加强口语练习
L001691,SCH0041,STU0068,T006,2026-05-15,1.67,完成本节内容
L001692,SCH0041,STU0068,T006,2026-05-22,1.0,需要加强口语练习
L001693,SCH0041,STU0068,T006,2026-05-29,1.67,完成本节内容
L001694,SCH0041,STU0068,T006,2026-06-05,1.67,课堂参与积极
L001695,SCH0041,STU0068,T006,2026-06-12,1.0,需要加强口语练习
L001696,SCH0041,STU0068,T006,2026-06-19,1.5,完成本节内容
L001697,SCH0041,STU0068,T006,2026-06-26,1.67,完成本节内容
L001698,SCH0041,STU0068,T006,2026-07-03,1.5,完成本节内容
L001699,SCH0041,STU0068,T006,2026-07-10,1.67,需要加强口语练习
L001700,SCH0041,STU0068,T006,2026-07-17,2.0,语法掌握一般
L001701,SCH0041,STU0068,T006,2026-07-24,1.0,语法掌握一般
L001702,SCH0041,STU0068,T006,2026-07-31,1.0,完成本节内容
L001703,SCH0041,STU0068,T006,2026-08-07,1.67,完成本节内容
L001704,SCH0041,STU0068,T006,2026-08-14,1.0,语法掌握一般
L001705,SCH0041,STU0068,T006,2026-08-21,1.0,需要加强口语练习
L001706,SCH0041,STU0068,T006,2026-08-28,1.0,完成本节内容
L001707,SCH0042,STU0054,T003,2026-05-10,1.5,课堂参与积极
L001708,SCH0042,STU0054,T003,2026-05-17,1.5,需要加强口语练习
L001709,SCH0042,STU0054,T003,2026-05-24,1.0,完成本节内容
L001710,SCH0042,STU0054,T003,2026-05-31,1.67,
L001711,SCH0042,STU0054,T003,2026-06-07,1.0,需要加强口语练习
L001712,SCH0042,STU0054,T003,2026-06-14,2.0,完成本节内容
L001713,SCH0042,STU0054,T003,2026-06-21,1.0,需要加强口语练习
L001714,SCH0042,STU0054,T003,2026-06-28,1.67,需要加强口语练习
L001715,SCH0042,STU0054,T003,2026-07-05,1.0,需要加强口语练习
L001716,SCH0042,STU0054,T003,2026-07-12,1.67,需要加强口语练习
L001717,SCH0042,STU0054,T003,2026-07-19,1.0,语法掌握一般
L001718,SCH0042,STU0054,T003,2026-07-26,1.67,语法掌握一般
L001719,SCH0042,STU0054,T003,2026-08-02,1.5,完成本节内容
L001720,SCH0042,STU0054,T003,2026-08-09,1.67,完成本节内容
L001721,SCH0042,STU0054,T003,2026-08-16,1.67,课堂参与积极
L001722,SCH0042,STU0054,T003,2026-08-23,1.0,完成本节内容
L001723,SCH0042,STU0054,T003,2026-08-30,1.67,完成本节内容
L001724,SCH0043,,T004,2025-05-21,1.67,完成本节内容
L001725,SCH0043,,T004,2025-05-28,1.67,课堂参与积极
L001726,SCH0043,,T004,2025-06-04,2.0,完成本节内容
L001727,SCH0043,,T004,2025-06-11,1.0,完成本节内容
L001728,SCH0043,,T004,2025-06-18,1.67,语法掌握一般
L001729,SCH0043,,T004,2025-06-25,1.67,完成本节内容
L001730,SCH0043,,T004,2025-07-02,1.0,需要加强口语练习
L001731,SCH0043,,T004,2025-07-09,1.0,完成本节内容
L001732,SCH0043,,T004,2025-07-16,1.0,语法掌握一般
L001733,SCH0043,,T004,2025-07-23,1.0,课堂参与积极
L001734,SCH0043,,T004,2025-07-30,1.67,课堂参与积极
L001735,SCH0043,,T004,2025-08-06,1.67,语法掌握一般
L001736,SCH0043,,T004,2025-08-13,1.67,需要加强口语练习
L001737,SCH0043,,T004,2025-08-20,1.67,课堂参与积极
L001738,SCH0043,,T004,2025-08-27,1.0,完成本节内容
L001739,SCH0043,,T004,2025-09-03,2.0,课堂参与积极
L001740,SCH0043,,T004,2025-09-10,2.0,
L001741,SCH0043,,T004,2025-09-17,1.67,完成本节内容
L001742,SCH0043,,T004,2025-09-24,1.0,语法掌握一般
L001743,SCH0043,,T004,2025-10-01,1.67,课堂参与积极
L001744,SCH0043,,T004,2025-10-08,1.0,课堂参与积极
L001745,SCH0043,,T004,2025-10-15,2.0,需要加强口语练习
L001746,SCH0043,,T004,2025-10-22,1.0,完成本节内容
L001747,SCH0043,,T004,2025-10-29,1.0,完成本节内容
L001748,SCH0043,,T004,2025-11-05,1.0,需要加强口语练习
L001749,SCH0043,,T004,2025-11-12,2.0,完成本节内容
L001750,SCH0043,,T004,2025-11-19,1.0,语法掌握一般
L001751,SCH0043,,T004,2025-11-26,1.0,课堂参与积极
L001752,SCH0043,,T004,2025-12-03,1.5,需要加强口语练习
L001753,SCH0043,,T004,2025-12-10,1.0,
L001754,SCH0043,,T004,2025-12-17,1.0,课堂参与积极
L001755,SCH0043,,T004,2025-12-24,2.0,完成本节内容
L001756,SCH0043,,T004,2025-12-31,1.0,课堂参与积极
L001757,SCH0043,,T004,2026-01-07,1.67,完成本节内容
L001758,SCH0043,,T004,2026-01-14,1.0,完成本节内容
L001759,SCH0043,,T004,2026-01-21,1.0,完成本节内容
L001760,SCH0043,,T004,2026-01-28,1.67,语法掌握一般
L001761,SCH0043,,T004,2026-02-04,1.67,完成本节内容
L001762,SCH0043,,T004,2026-02-11,2.0,完成本节内容
L001763,SCH0043,,T004,2026-02-18,1.5,完成本节内容
L001764,SCH0043,,T004,2026-02-25,1.0,完成本节内容
L001765,SCH0043,,T004,2026-03-04,1.0,完成本节内容
L001766,SCH0043,,T004,2026-03-11,1.5,需要加强口语练习
L001767,SCH0043,,T004,2026-03-18,1.67,完成本节内容
L001768,SCH0043,,T004,2026-03-25,1.5,课堂参与积极
L001769,SCH0043,,T004,2026-04-01,1.5,课堂参与积极
L001770,SCH0043,,T004,2026-04-08,1.0,需要加强口语练习
L001771,SCH0043,,T004,2026-04-15,1.5,需要加强口语练习
L001772,SCH0043,,T004,2026-04-22,1.67,完成本节内容
L001773,SCH0043,,T004,2026-04-29,1.0,需要加强口语练习
L001774,SCH0043,,T004,2026-05-06,1.67,课堂参与积极
L001775,SCH0043,,T004,2026-05-13,1.0,需要加强口语练习
L001776,SCH0043,,T004,2026-05-20,1.5,完成本节内容
L001777,SCH0043,,T004,2026-05-27,1.0,完成本节内容
L001778,SCH0043,,T004,2026-06-03,1.5,语法掌握一般
L001779,SCH0043,,T004,2026-06-10,1.67,课堂参与积极
L001780,SCH0043,,T004,2026-06-17,1.0,
L001781,SCH0043,,T004,2026-06-24,1.67,完成本节内容
L001782,SCH0043,,T004,2026-07-01,2.0,需要加强口语练习
L001783,SCH0043,,T004,2026-07-08,1.67,需要加强口语练习
L001784,SCH0043,,T004,2026-07-15,1.0,语法掌握一般
L001785,SCH0043,,T004,2026-07-22,1.0,完成本节内容
L001786,SCH0043,,T004,2026-07-29,1.67,需要加强口语练习
L001787,SCH0043,,T004,2026-08-05,1.0,完成本节内容
L001788,SCH0043,,T004,2026-08-12,1.67,完成本节内容
L001789,SCH0043,,T004,2026-08-19,1.5,需要加强口语练习
L001790,SCH0043,,T004,2026-08-26,1.0,完成本节内容
L001791,SCH0044,,T009,2025-04-24,1.0,完成本节内容
L001792,SCH0044,,T009,2025-05-01,1.5,语法掌握一般
L001793,SCH0044,,T009,2025-05-08,1.67,需要加强口语练习
L001794,SCH0044,,T009,2025-05-15,1.67,完成本节内容
L001795,SCH0044,,T009,2025-05-22,1.0,课堂参与积极
L001796,SCH0044,,T009,2025-05-29,1.0,课堂参与积极
L001797,SCH0044,,T009,2025-06-05,1.5,需要加强口语练习
L001798,SCH0044,,T009,2025-06-12,1.0,语法掌握一般
L001799,SCH0044,,T009,2025-06-19,1.0,完成本节内容
L001800,SCH0044,,T009,2025-06-26,1.5,课堂参与积极
L001801,SCH0044,,T009,2025-07-03,1.67,需要加强口语练习
L001802,SCH0044,,T009,2025-07-10,1.0,语法掌握一般
L001803,SCH0044,,T009,2025-07-17,2.0,语法掌握一般
L001804,SCH0044,,T009,2025-07-24,1.0,课堂参与积极
L001805,SCH0044,,T009,2025-07-31,1.0,完成本节内容
L001806,SCH0044,,T009,2025-08-07,2.0,语法掌握一般
L001807,SCH0044,,T009,2025-08-14,1.5,课堂参与积极
L001808,SCH0044,,T009,2025-08-21,1.0,完成本节内容
L001809,SCH0044,,T009,2025-08-28,1.0,课堂参与积极
L001810,SCH0044,,T009,2025-09-04,1.67,语法掌握一般
L001811,SCH0044,,T009,2025-09-11,2.0,
L001812,SCH0044,,T009,2025-09-18,1.5,语法掌握一般
L001813,SCH0044,,T009,2025-09-25,1.0,语法掌握一般
L001814,SCH0044,,T009,2025-10-02,1.67,需要加强口语练习
L001815,SCH0044,,T009,2025-10-09,1.0,课堂参与积极
L001816,SCH0044,,T009,2025-10-16,2.0,语法掌握一般
L001817,SCH0044,,T009,2025-10-23,2.0,语法掌握一般
L001818,SCH0044,,T009,2025-10-30,1.5,语法掌握一般
L001819,SCH0044,,T009,2025-11-06,1.5,
L001820,SCH0044,,T009,2025-11-13,1.5,完成本节内容
L001821,SCH0044,,T009,2025-11-20,1.0,完成本节内容
L001822,SCH0044,,T009,2025-11-27,1.67,
L001823,SCH0044,,T009,2025-12-04,1.0,课堂参与积极
L001824,SCH0044,,T009,2025-12-11,1.0,需要加强口语练习
L001825,SCH0044,,T009,2025-12-18,2.0,需要加强口语练习
L001826,SCH0044,,T009,2025-12-25,1.0,完成本节内容
L001827,SCH0044,,T009,2026-01-01,1.0,语法掌握一般
L001828,SCH0044,,T009,2026-01-08,1.67,语法掌握一般
L001829,SCH0044,,T009,2026-01-15,1.0,完成本节内容
L001830,SCH0044,,T009,2026-01-22,1.67,课堂参与积极
L001831,SCH0044,,T009,2026-01-29,1.0,需要加强口语练习
L001832,SCH0044,,T009,2026-02-05,2.0,课堂参与积极
L001833,SCH0044,,T009,2026-02-12,2.0,语法掌握一般
L001834,SCH0044,,T009,2026-02-19,1.67,完成本节内容
L001835,SCH0044,,T009,2026-02-26,1.0,需要加强口语练习
L001836,SCH0044,,T009,2026-03-05,1.0,课堂参与积极
L001837,SCH0044,,T009,2026-03-12,1.67,需要加强口语练习
L001838,SCH0044,,T009,2026-03-19,1.0,完成本节内容
L001839,SCH0044,,T009,2026-03-26,1.67,完成本节内容
L001840,SCH0044,,T009,2026-04-02,1.0,课堂参与积极
L001841,SCH0044,,T009,2026-04-09,1.67,完成本节内容
L001842,SCH0044,,T009,2026-04-16,1.67,课堂参与积极
L001843,SCH0044,,T009,2026-04-23,1.67,课堂参与积极
L001844,SCH0044,,T009,2026-04-30,1.0,完成本节内容
L001845,SCH0044,,T009,2026-05-07,1.67,需要加强口语练习
L001846,SCH0044,,T009,2026-05-14,1.67,课堂参与积极
L001847,SCH0044,,T009,2026-05-21,1.5,课堂参与积极
L001848,SCH0044,,T009,2026-05-28,1.0,完成本节内容
L001849,SCH0044,,T009,2026-06-04,1.5,完成本节内容
L001850,SCH0044,,T009,2026-06-11,1.0,需要加强口语练习
L001851,SCH0044,,T009,2026-06-18,1.67,需要加强口语练习
L001852,SCH0044,,T009,2026-06-25,1.67,
L001853,SCH0044,,T009,2026-07-02,1.0,完成本节内容
L001854,SCH0044,,T009,2026-07-09,1.5,完成本节内容
L001855,SCH0044,,T009,2026-07-16,1.0,需要加强口语练习
L001856,SCH0044,,T009,2026-07-23,1.0,完成本节内容
L001857,SCH0044,,T009,2026-07-30,2.0,需要加强口语练习
L001858,SCH0044,,T009,2026-08-06,1.67,完成本节内容
L001859,SCH0044,,T009,2026-08-13,1.67,课堂参与积极
L001860,SCH0044,,T009,2026-08-20,1.0,完成本节内容
L001861,SCH0044,,T009,2026-08-27,2.0,完成本节内容
L001862,SCH0045,,T003,2026-08-23,1.0,课堂参与积极
L001863,SCH0045,,T003,2026-08-30,1.67,完成本节内容
L001864,SCH0046,,T001,2025-07-23,1.0,课堂参与积极
L001865,SCH0046,,T001,2025-07-30,1.0,语法掌握一般
L001866,SCH0046,,T001,2025-08-06,1.67,课堂参与积极
L001867,SCH0046,,T001,2025-08-13,2.0,完成本节内容
L001868,SCH0046,,T001,2025-08-20,1.0,
L001869,SCH0046,,T001,2025-08-27,1.67,语法掌握一般
L001870,SCH0046,,T001,2025-09-03,1.67,完成本节内容
L001871,SCH0046,,T001,2025-09-10,1.67,课堂参与积极
L001872,SCH0046,,T001,2025-09-17,1.0,完成本节内容
L001873,SCH0046,,T001,2025-09-24,1.0,课堂参与积极
L001874,SCH0046,,T001,2025-10-01,1.0,
L001875,SCH0046,,T001,2025-10-08,1.5,课堂参与积极
L001876,SCH0046,,T001,2025-10-15,1.0,语法掌握一般
L001877,SCH0046,,T001,2025-10-22,1.67,完成本节内容
L001878,SCH0046,,T001,2025-10-29,1.67,语法掌握一般
L001879,SCH0046,,T001,2025-11-05,1.0,课堂参与积极
L001880,SCH0046,,T001,2025-11-12,1.0,需要加强口语练习
L001881,SCH0046,,T001,2025-11-19,1.0,需要加强口语练习
L001882,SCH0046,,T001,2025-11-26,1.67,
L001883,SCH0046,,T001,2025-12-03,1.0,完成本节内容
L001884,SCH0046,,T001,2025-12-10,1.0,完成本节内容
L001885,SCH0046,,T001,2025-12-17,1.0,语法掌握一般
L001886,SCH0046,,T001,2025-12-24,1.5,完成本节内容
L001887,SCH0046,,T001,2025-12-31,1.0,完成本节内容
L001888,SCH0046,,T001,2026-01-07,2.0,课堂参与积极
L001889,SCH0046,,T001,2026-01-14,1.5,完成本节内容
L001890,SCH0046,,T001,2026-01-21,1.0,需要加强口语练习
L001891,SCH0046,,T001,2026-01-28,1.0,需要加强口语练习
L001892,SCH0046,,T001,2026-02-04,1.5,需要加强口语练习
L001893,SCH0046,,T001,2026-02-11,1.0,完成本节内容
L001894,SCH0046,,T001,2026-02-18,1.0,课堂参与积极
L001895,SCH0046,,T001,2026-02-25,1.0,完成本节内容
L001896,SCH0046,,T001,2026-03-04,1.0,课堂参与积极
L001897,SCH0046,,T001,2026-03-11,1.0,需要加强口语练习
L001898,SCH0046,,T001,2026-03-18,2.0,语法掌握一般
L001899,SCH0046,,T001,2026-03-25,1.0,
L001900,SCH0046,,T001,2026-04-01,1.67,需要加强口语练习
L001901,SCH0046,,T001,2026-04-08,1.67,完成本节内容
L001902,SCH0046,,T001,2026-04-15,1.0,语法掌握一般
L001903,SCH0046,,T001,2026-04-22,1.67,完成本节内容
L001904,SCH0046,,T001,2026-04-29,1.67,需要加强口语练习
L001905,SCH0046,,T001,2026-05-06,1.5,完成本节内容
L001906,SCH0046,,T001,2026-05-13,1.67,需要加强口语练习
L001907,SCH0046,,T001,2026-05-20,1.5,语法掌握一般
L001908,SCH0046,,T001,2026-05-27,1.0,语法掌握一般
L001909,SCH0046,,T001,2026-06-03,1.67,
L001910,SCH0046,,T001,2026-06-10,1.5,完成本节内容
L001911,SCH0046,,T001,2026-06-17,1.5,完成本节内容
L001912,SCH0046,,T001,2026-06-24,1.5,完成本节内容
L001913,SCH0046,,T001,2026-07-01,1.0,完成本节内容
L001914,SCH0046,,T001,2026-07-08,1.67,完成本节内容
L001915,SCH0046,,T001,2026-07-15,1.0,课堂参与积极
L001916,SCH0046,,T001,2026-07-22,1.0,完成本节内容
L001917,SCH0046,,T001,2026-07-29,1.67,课堂参与积极
L001918,SCH0046,,T001,2026-08-05,1.0,语法掌握一般
L001919,SCH0046,,T001,2026-08-12,1.5,
L001920,SCH0046,,T001,2026-08-19,1.0,需要加强口语练习
L001921,SCH0046,,T001,2026-08-26,2.0,完成本节内容
L001922,SCH0047,,T013,2025-12-21,1.67,完成本节内容
L001923,SCH0047,,T013,2025-12-28,1.0,完成本节内容
L001924,SCH0047,,T013,2026-01-04,1.67,完成本节内容
L001925,SCH0047,,T013,2026-01-11,1.0,课堂参与积极
L001926,SCH0047,,T013,2026-01-18,1.0,课堂参与积极
L001927,SCH0047,,T013,2026-01-25,1.67,语法掌握一般
L001928,SCH0047,,T013,2026-02-01,1.67,完成本节内容
L001929,SCH0047,,T013,2026-02-08,1.0,完成本节内容
L001930,SCH0047,,T013,2026-02-15,1.0,语法掌握一般
L001931,SCH0047,,T013,2026-02-22,1.0,语法掌握一般
L001932,SCH0047,,T013,2026-03-01,1.67,
L001933,SCH0047,,T013,2026-03-08,1.5,课堂参与积极
L001934,SCH0047,,T013,2026-03-15,1.0,课堂参与积极
L001935,SCH0047,,T013,2026-03-22,1.0,需要加强口语练习
L001936,SCH0047,,T013,2026-03-29,1.0,需要加强口语练习
L001937,SCH0047,,T013,2026-04-05,1.67,课堂参与积极
L001938,SCH0047,,T013,2026-04-12,1.67,语法掌握一般
L001939,SCH0047,,T013,2026-04-19,1.0,语法掌握一般
L001940,SCH0047,,T013,2026-04-26,1.0,
L001941,SCH0047,,T013,2026-05-03,1.5,完成本节内容
L001942,SCH0047,,T013,2026-05-10,1.0,
L001943,SCH0047,,T013,2026-05-17,1.0,完成本节内容
L001944,SCH0047,,T013,2026-05-24,1.0,课堂参与积极
L001945,SCH0047,,T013,2026-05-31,1.0,需要加强口语练习
L001946,SCH0047,,T013,2026-06-07,2.0,完成本节内容
L001947,SCH0047,,T013,2026-06-14,1.0,
L001948,SCH0047,,T013,2026-06-21,1.5,完成本节内容
L001949,SCH0047,,T013,2026-06-28,1.67,课堂参与积极
L001950,SCH0047,,T013,2026-07-05,1.0,课堂参与积极
L001951,SCH0047,,T013,2026-07-12,1.0,完成本节内容
L001952,SCH0047,,T013,2026-07-19,1.67,需要加强口语练习
L001953,SCH0047,,T013,2026-07-26,1.0,需要加强口语练习
L001954,SCH0047,,T013,2026-08-02,1.5,课堂参与积极
L001955,SCH0047,,T013,2026-08-09,1.67,语法掌握一般
L001956,SCH0047,,T013,2026-08-16,1.0,课堂参与积极
L001957,SCH0047,,T013,2026-08-23,1.0,完成本节内容
L001958,SCH0047,,T013,2026-08-30,1.0,完成本节内容
L001959,SCH0048,,T006,2025-05-20,1.0,课堂参与积极
L001960,SCH0048,,T006,2025-05-27,1.67,课堂参与积极
L001961,SCH0048,,T006,2025-06-03,1.5,需要加强口语练习
L001962,SCH0048,,T006,2025-06-10,2.0,完成本节内容
L001963,SCH0048,,T006,2025-06-17,1.67,课堂参与积极
L001964,SCH0048,,T006,2025-06-24,1.0,
L001965,SCH0048,,T006,2025-07-01,1.67,语法掌握一般
L001966,SCH0048,,T006,2025-07-08,1.0,完成本节内容
L001967,SCH0048,,T006,2025-07-15,1.0,课堂参与积极
L001968,SCH0048,,T006,2025-07-22,1.0,语法掌握一般
L001969,SCH0048,,T006,2025-07-29,2.0,课堂参与积极
L001970,SCH0048,,T006,2025-08-05,1.0,完成本节内容
L001971,SCH0048,,T006,2025-08-12,1.5,需要加强口语练习
L001972,SCH0048,,T006,2025-08-19,1.0,课堂参与积极
L001973,SCH0048,,T006,2025-08-26,1.0,完成本节内容
L001974,SCH0048,,T006,2025-09-02,1.5,课堂参与积极
L001975,SCH0048,,T006,2025-09-09,1.67,课堂参与积极
L001976,SCH0048,,T006,2025-09-16,1.0,需要加强口语练习
L001977,SCH0048,,T006,2025-09-23,1.67,完成本节内容
L001978,SCH0048,,T006,2025-09-30,1.0,需要加强口语练习
L001979,SCH0048,,T006,2025-10-07,1.5,完成本节内容
L001980,SCH0048,,T006,2025-10-14,1.67,需要加强口语练习
L001981,SCH0048,,T006,2025-10-21,1.67,完成本节内容
L001982,SCH0048,,T006,2025-10-28,1.0,语法掌握一般
L001983,SCH0048,,T006,2025-11-04,1.0,需要加强口语练习
L001984,SCH0048,,T006,2025-11-11,1.0,
L001985,SCH0048,,T006,2025-11-18,1.0,语法掌握一般
L001986,SCH0048,,T006,2025-11-25,1.5,完成本节内容
L001987,SCH0048,,T006,2025-12-02,1.0,语法掌握一般
L001988,SCH0048,,T006,2025-12-09,2.0,语法掌握一般
L001989,SCH0048,,T006,2025-12-16,2.0,课堂参与积极
L001990,SCH0048,,T006,2025-12-23,1.0,
L001991,SCH0048,,T006,2025-12-30,2.0,需要加强口语练习
L001992,SCH0048,,T006,2026-01-06,1.67,语法掌握一般
L001993,SCH0048,,T006,2026-01-13,1.0,完成本节内容
L001994,SCH0048,,T006,2026-01-20,1.67,需要加强口语练习
L001995,SCH0048,,T006,2026-01-27,1.0,课堂参与积极
L001996,SCH0048,,T006,2026-02-03,1.67,完成本节内容
L001997,SCH0048,,T006,2026-02-10,1.0,完成本节内容
L001998,SCH0048,,T006,2026-02-17,1.67,语法掌握一般
L001999,SCH0048,,T006,2026-02-24,1.0,语法掌握一般
L002000,SCH0048,,T006,2026-03-03,1.0,语法掌握一般
L002001,SCH0048,,T006,2026-03-10,1.67,需要加强口语练习
L002002,SCH0048,,T006,2026-03-17,2.0,语法掌握一般
L002003,SCH0048,,T006,2026-03-24,1.0,需要加强口语练习
L002004,SCH0048,,T006,2026-03-31,1.0,需要加强口语练习
L002005,SCH0048,,T006,2026-04-07,2.0,完成本节内容
L002006,SCH0048,,T006,2026-04-14,1.0,语法掌握一般
L002007,SCH0048,,T006,2026-04-21,1.0,完成本节内容
L002008,SCH0048,,T006,2026-04-28,1.67,课堂参与积极
L002009,SCH0048,,T006,2026-05-05,1.0,完成本节内容
L002010,SCH0048,,T006,2026-05-12,1.0,完成本节内容
L002011,SCH0048,,T006,2026-05-19,1.67,需要加强口语练习
L002012,SCH0048,,T006,2026-05-26,1.0,完成本节内容
L002013,SCH0048,,T006,2026-06-02,1.0,课堂参与积极
L002014,SCH0048,,T006,2026-06-09,1.0,
L002015,SCH0048,,T006,2026-06-16,1.67,课堂参与积极
L002016,SCH0048,,T006,2026-06-23,1.0,
L002017,SCH0048,,T006,2026-06-30,1.0,完成本节内容
L002018,SCH0048,,T006,2026-07-07,1.67,完成本节内容
L002019,SCH0048,,T006,2026-07-14,1.67,
L002020,SCH0048,,T006,2026-07-21,1.67,课堂参与积极
L002021,SCH0048,,T006,2026-07-28,1.0,需要加强口语练习
L002022,SCH0048,,T006,2026-08-04,1.5,语法掌握一般
L002023,SCH0048,,T006,2026-08-11,2.0,需要加强口语练习
L002024,SCH0048,,T006,2026-08-18,1.67,完成本节内容
L002025,SCH0048,,T006,2026-08-25,1.0,完成本节内容
L002026,SCH0049,,T006,2025-04-27,1.0,语法掌握一般
L002027,SCH0049,,T006,2025-05-04,1.67,语法掌握一般
L002028,SCH0049,,T006,2025-05-11,1.0,课堂参与积极
L002029,SCH0049,,T006,2025-05-18,1.67,完成本节内容
L002030,SCH0049,,T006,2025-05-25,2.0,语法掌握一般
L002031,SCH0049,,T006,2025-06-01,1.67,完成本节内容
L002032,SCH0049,,T006,2025-06-08,1.5,完成本节内容
L002033,SCH0049,,T006,2025-06-15,1.0,需要加强口语练习
L002034,SCH0049,,T006,2025-06-22,1.0,需要加强口语练习
L002035,SCH0049,,T006,2025-06-29,1.0,
L002036,SCH0049,,T006,2025-07-06,1.0,需要加强口语练习
L002037,SCH0049,,T006,2025-07-13,1.67,完成本节内容
L002038,SCH0049,,T006,2025-07-20,1.0,完成本节内容
L002039,SCH0049,,T006,2025-07-27,1.0,完成本节内容
L002040,SCH0049,,T006,2025-08-03,1.67,课堂参与积极
L002041,SCH0049,,T006,2025-08-10,1.67,需要加强口语练习
L002042,SCH0049,,T006,2025-08-17,1.0,需要加强口语练习
L002043,SCH0049,,T006,2025-08-24,1.0,完成本节内容
