inquiry_id,customer_id,inquiry_date,inquiry_type,post_id,account_id,customer_account,inquiry_time,response_time,response_duration,sales_id,wechat_status,keyword,region,remark
INQ00635,CUS0409,2026-03-31,被动私信,POST0049,ACC002,user_0409,2026-03-31 18:00:00,2026-03-31 18:09:00,9,EMP001,待添加,B2,美国,
INQ00636,CUS0410,2026-01-13,被动私信,POST0118,ACC004,user_0410,2026-01-13 17:20:00,2026-01-13 17:39:00,19,EMP003,待添加,B2,英国,客户希望尽快安排
INQ00637,CUS0411,2025-03-01,主动评论,POST0097,ACC004,user_0411,2025-03-01 09:30:00,2025-03-01 09:49:00,19,EMP002,已添加,口语,美国,
INQ00638,CUS0411,2025-03-12,主动咨询,POST0099,ACC004,user_0411,2025-03-12 18:50:00,2025-03-12 19:00:00,10,EMP002,待添加,零基础,新加坡,
INQ00639,CUS0411,2025-03-27,被动私信,POST0020,ACC004,user_0411,2025-03-27 15:00:00,2025-03-27 15:06:00,6,EMP002,未添加,DELE,澳大利亚,
INQ00640,CUS0412,2026-08-05,主动咨询,POST0085,ACC001,user_0412,2026-08-05 10:50:00,2026-08-05 11:00:00,10,EMP002,已添加,B2,新加坡,
INQ00641,CUS0412,2026-08-23,主动评论,POST0058,ACC001,user_0412,2026-08-23 14:00:00,2026-08-23 14:19:00,19,EMP002,已添加,B2,英国,
INQ00642,CUS0412,2026-08-26,主动评论,POST0004,ACC002,user_0412,2026-08-26 15:30:00,2026-08-26 16:07:00,37,EMP002,已添加,B2,英国,
INQ00643,CUS0413,2025-10-17,被动私信,POST0094,ACC002,user_0413,2025-10-17 19:30:00,2025-10-17 19:50:00,20,EMP001,未添加,口语,英国,
INQ00644,CUS0414,2025-05-11,主动咨询,POST0075,ACC004,user_0414,2025-05-11 17:30:00,2025-05-11 17:59:00,29,EMP001,未添加,DELE,德国,客户希望尽快安排
INQ00645,CUS0415,2025-11-29,主动评论,POST0103,ACC002,user_0415,2025-11-29 11:40:00,2025-11-29 11:46:00,6,EMP002,已添加,DELE,美国,
INQ00646,CUS0416,2025-05-21,主动评论,POST0011,ACC004,user_0416,2025-05-21 14:30:00,2025-05-21 14:42:00,12,EMP003,已添加,零基础,德国,
INQ00647,CUS0417,2026-06-29,主动咨询,POST0006,ACC004,user_0417,2026-06-29 10:20:00,2026-06-29 18:28:00,488,EMP003,已添加,口语,中国,
INQ00648,CUS0417,2026-07-09,主动评论,POST0035,ACC002,user_0417,2026-07-09 17:20:00,2026-07-09 17:31:00,11,EMP003,待添加,零基础,中国,
INQ00649,CUS0418,2025-10-24,被动私信,POST0093,ACC002,user_0418,2025-10-24 19:00:00,2025-10-24 19:13:00,13,EMP003,已添加,零基础,中国,
INQ00650,CUS0419,2026-04-28,回访,POST0065,ACC004,user_0419,2026-04-28 20:40:00,2026-04-28 20:56:00,16,EMP003,未添加,DELE,德国,
INQ00651,CUS0420,2025-09-25,主动咨询,POST0038,ACC003,user_0420,2025-09-25 14:40:00,2025-09-25 14:54:00,14,EMP002,已添加,小孩课程,新加坡,客户希望尽快安排
INQ00652,CUS0421,2026-07-16,主动咨询,,ACC004,user_0421,2026-07-16 15:10:00,2026-07-16 15:19:00,9,EMP001,已添加,口语,澳大利亚,
INQ00653,CUS0422,2026-06-07,主动咨询,POST0040,ACC004,user_0422,2026-06-07 18:00:00,2026-06-07 18:03:00,3,EMP001,已添加,小孩课程,中国,
INQ00654,CUS0422,2026-06-27,主动咨询,,ACC003,user_0422,2026-06-27 10:00:00,2026-06-27 10:46:00,46,EMP001,未添加,零基础,美国,客户希望尽快安排
INQ00655,CUS0423,2026-08-06,回访,POST0083,ACC001,user_0423,2026-08-06 19:30:00,2026-08-06 19:42:00,12,EMP002,已添加,B2,德国,
INQ00656,CUS0424,2025-08-27,回访,,ACC003,user_0424,2025-08-27 11:20:00,2025-08-27 11:36:00,16,EMP002,待添加,小孩课程,英国,客户希望尽快安排
INQ00657,CUS0425,2026-01-03,主动评论,,ACC004,user_0425,2026-01-03 18:00:00,2026-01-03 21:48:00,228,EMP002,已添加,口语,加拿大,
INQ00658,CUS0425,2026-01-07,主动评论,POST0065,ACC004,user_0425,2026-01-07 20:40:00,2026-01-07 20:48:00,8,EMP002,已添加,口语,西班牙,客户希望尽快安排
INQ00659,CUS0425,2026-02-15,被动私信,POST0109,ACC001,user_0425,2026-02-15 17:40:00,2026-02-15 17:58:00,18,EMP002,已添加,B2,新加坡,客户希望尽快安排
INQ00660,CUS0426,2026-07-23,回访,POST0113,ACC003,user_0426,2026-07-23 19:00:00,2026-07-23 23:41:00,281,EMP003,未添加,DELE,西班牙,客户希望尽快安排
INQ00661,CUS0427,2026-04-13,回访,POST0107,ACC003,user_0427,2026-04-13 14:50:00,2026-04-13 15:09:00,19,EMP001,未添加,留学,美国,客户希望尽快安排
INQ00662,CUS0428,2026-02-15,被动私信,POST0112,ACC004,user_0428,2026-02-15 16:50:00,2026-02-15 17:21:00,31,EMP002,已添加,小孩课程,美国,
INQ00663,CUS0429,2025-12-05,主动咨询,POST0109,ACC001,user_0429,2025-12-05 11:30:00,2025-12-05 16:51:00,321,EMP003,待添加,留学,德国,客户希望尽快安排
INQ00664,CUS0430,2025-11-24,主动咨询,POST0106,ACC002,user_0430,2025-11-24 20:10:00,2025-11-24 20:44:00,34,EMP001,已添加,B2,澳大利亚,
INQ00665,CUS0430,2025-12-09,主动咨询,POST0074,ACC001,user_0430,2025-12-09 09:40:00,2025-12-09 09:49:00,9,EMP001,已添加,DELE,英国,
INQ00666,CUS0430,2025-12-20,回访,POST0001,ACC002,user_0430,2025-12-20 17:00:00,2025-12-20 17:16:00,16,EMP001,未添加,小孩课程,西班牙,客户希望尽快安排
INQ00667,CUS0431,2025-04-11,主动评论,POST0084,ACC002,user_0431,2025-04-11 18:50:00,2025-04-11 19:06:00,16,EMP002,已添加,小孩课程,新加坡,
INQ00668,CUS0432,2025-09-11,主动咨询,POST0070,ACC003,user_0432,2025-09-11 14:30:00,2025-09-11 14:51:00,21,EMP003,已添加,零基础,澳大利亚,
INQ00669,CUS0432,2025-10-10,主动咨询,POST0085,ACC001,user_0432,2025-10-10 20:40:00,2025-10-10 20:52:00,12,EMP003,未添加,B2,新加坡,
INQ00670,CUS0432,2025-10-30,被动私信,,ACC004,user_0432,2025-10-30 16:00:00,2025-10-30 16:07:00,7,EMP003,未添加,小孩课程,澳大利亚,
INQ00671,CUS0433,2026-02-04,被动私信,POST0094,ACC002,user_0433,2026-02-04 20:10:00,2026-02-04 20:25:00,15,EMP001,待添加,零基础,德国,
INQ00672,CUS0433,2026-02-17,主动咨询,POST0056,ACC001,user_0433,2026-02-17 16:00:00,2026-02-17 16:39:00,39,EMP001,待添加,口语,德国,客户希望尽快安排
INQ00673,CUS0433,2026-04-01,主动咨询,POST0107,ACC003,user_0433,2026-04-01 10:10:00,2026-04-01 10:22:00,12,EMP001,已添加,口语,英国,
INQ00674,CUS0434,2025-03-30,主动咨询,POST0117,ACC001,user_0434,2025-03-30 19:00:00,2025-03-30 19:09:00,9,EMP002,已添加,留学,西班牙,
INQ00675,CUS0435,2026-01-23,主动咨询,POST0092,ACC002,user_0435,2026-01-23 17:00:00,2026-01-23 17:21:00,21,EMP003,未添加,DELE,美国,客户希望尽快安排
INQ00676,CUS0435,2026-03-01,主动咨询,POST0027,ACC004,user_0435,2026-03-01 18:50:00,2026-03-01 18:54:00,4,EMP003,未添加,零基础,西班牙,
INQ00677,CUS0435,2026-04-13,被动私信,POST0020,ACC004,user_0435,2026-04-13 16:00:00,2026-04-13 23:09:00,429,EMP003,待添加,DELE,澳大利亚,
INQ00678,CUS0436,2026-03-29,主动评论,POST0075,ACC004,user_0436,2026-03-29 15:00:00,2026-03-29 15:17:00,17,EMP003,已添加,DELE,加拿大,
INQ00679,CUS0436,2026-04-15,主动咨询,POST0022,ACC001,user_0436,2026-04-15 16:00:00,2026-04-15 16:07:00,7,EMP003,已添加,零基础,中国,
INQ00680,CUS0437,2025-10-09,主动咨询,POST0041,ACC004,user_0437,2025-10-09 10:10:00,2025-10-09 10:33:00,23,EMP001,已添加,零基础,中国,
INQ00681,CUS0437,2025-11-07,主动咨询,POST0022,ACC001,user_0437,2025-11-07 16:30:00,2025-11-07 17:02:00,32,EMP001,未添加,小孩课程,中国,
INQ00682,CUS0438,2026-08-03,主动咨询,POST0076,ACC002,user_0438,2026-08-03 20:50:00,2026-08-03 21:01:00,11,EMP002,已添加,DELE,德国,
INQ00683,CUS0439,2026-07-13,被动私信,POST0075,ACC004,user_0439,2026-07-13 10:50:00,2026-07-13 11:07:00,17,EMP001,已添加,留学,德国,
INQ00684,CUS0440,2025-12-02,被动私信,POST0013,ACC003,user_0440,2025-12-02 14:40:00,2025-12-02 14:45:00,5,EMP001,未添加,留学,新加坡,客户希望尽快安排
INQ00685,CUS0441,2026-03-30,主动咨询,POST0114,ACC003,user_0441,2026-03-30 11:10:00,2026-03-30 11:55:00,45,EMP003,未添加,DELE,新加坡,
INQ00686,CUS0441,2026-04-19,回访,POST0049,ACC002,user_0441,2026-04-19 16:00:00,2026-04-19 16:14:00,14,EMP003,已添加,小孩课程,加拿大,
INQ00687,CUS0442,2025-12-02,主动评论,POST0102,ACC003,user_0442,2025-12-02 18:50:00,2025-12-02 19:25:00,35,EMP002,已添加,口语,德国,
INQ00688,CUS0443,2026-06-21,主动咨询,POST0036,ACC002,user_0443,2026-06-21 19:30:00,2026-06-21 19:48:00,18,EMP001,已添加,口语,美国,客户希望尽快安排
INQ00689,CUS0444,2025-12-03,主动咨询,POST0030,ACC003,user_0444,2025-12-03 20:30:00,2025-12-03 20:34:00,4,EMP003,已添加,留学,澳大利亚,
INQ00690,CUS0444,2025-12-07,回访,POST0104,ACC004,user_0444,2025-12-07 15:50:00,2025-12-07 15:56:00,6,EMP003,已添加,小孩课程,加拿大,
INQ00691,CUS0445,2026-07-27,被动私信,POST0027,ACC004,user_0445,2026-07-27 09:00:00,2026-07-27 09:55:00,55,EMP002,已添加,零基础,澳大利亚,客户希望尽快安排
INQ00692,CUS0445,2026-07-29,主动评论,POST0036,ACC002,user_0445,2026-07-29 09:20:00,2026-07-29 09:40:00,20,EMP002,已添加,B2,英国,
INQ00693,CUS0445,2026-08-14,主动咨询,POST0086,ACC004,user_0445,2026-08-14 19:40:00,2026-08-14 20:19:00,39,EMP002,已添加,零基础,英国,
INQ00694,CUS0446,2026-01-17,主动评论,POST0069,ACC002,user_0446,2026-01-17 20:40:00,2026-01-17 21:09:00,29,EMP003,已添加,零基础,德国,
INQ00695,CUS0446,2026-02-05,主动咨询,,ACC002,user_0446,2026-02-05 20:00:00,2026-02-05 20:11:00,11,EMP003,已添加,口语,美国,客户希望尽快安排
INQ00696,CUS0446,2026-02-22,被动私信,POST0048,ACC003,user_0446,2026-02-22 19:30:00,2026-02-22 19:38:00,8,EMP003,未添加,零基础,西班牙,客户希望尽快安排
INQ00697,CUS0447,2025-06-22,回访,,ACC001,user_0447,2025-06-22 20:40:00,2025-06-22 20:43:00,3,EMP002,已添加,留学,美国,客户希望尽快安排
INQ00698,CUS0447,2025-07-26,主动咨询,POST0102,ACC003,user_0447,2025-07-26 09:20:00,2025-07-26 09:49:00,29,EMP002,未添加,DELE,德国,
INQ00699,CUS0448,2025-03-09,主动咨询,POST0021,ACC003,user_0448,2025-03-09 10:10:00,2025-03-09 10:29:00,19,EMP002,已添加,零基础,西班牙,客户希望尽快安排
INQ00700,CUS0448,2025-03-16,被动私信,POST0007,ACC003,user_0448,2025-03-16 15:20:00,2025-03-16 15:51:00,31,EMP002,已添加,小孩课程,加拿大,
INQ00701,CUS0448,2025-04-25,主动咨询,POST0114,ACC003,user_0448,2025-04-25 15:00:00,2025-04-25 15:21:00,21,EMP002,已添加,小孩课程,加拿大,客户希望尽快安排
INQ00702,CUS0449,2026-04-26,主动咨询,,ACC002,user_0449,2026-04-26 14:10:00,2026-04-26 14:23:00,13,EMP002,未添加,零基础,加拿大,
INQ00703,CUS0450,2025-03-10,主动评论,POST0046,ACC004,user_0450,2025-03-10 11:10:00,2025-03-10 11:15:00,5,EMP003,已添加,留学,德国,
INQ00704,CUS0451,2025-05-03,主动咨询,POST0002,ACC001,user_0451,2025-05-03 17:40:00,2025-05-03 18:05:00,25,EMP002,未添加,B2,中国,
INQ00705,CUS0451,2025-06-10,回访,POST0008,ACC004,user_0451,2025-06-10 11:30:00,2025-06-10 11:41:00,11,EMP002,已添加,留学,新加坡,
INQ00706,CUS0452,2025-08-01,主动评论,POST0044,ACC001,user_0452,2025-08-01 19:50:00,2025-08-01 20:03:00,13,EMP001,已添加,小孩课程,加拿大,客户希望尽快安排
INQ00707,CUS0452,2025-08-07,主动咨询,POST0037,ACC002,user_0452,2025-08-07 15:00:00,2025-08-08 00:46:00,586,EMP001,已添加,小孩课程,澳大利亚,
INQ00708,CUS0452,2025-08-22,主动咨询,POST0061,ACC003,user_0452,2025-08-22 14:00:00,2025-08-22 14:27:00,27,EMP001,已添加,零基础,美国,客户希望尽快安排
INQ00709,CUS0453,2026-02-06,主动咨询,POST0069,ACC002,user_0453,2026-02-06 18:30:00,2026-02-06 18:35:00,5,EMP001,未添加,小孩课程,加拿大,
INQ00710,CUS0454,2025-09-30,主动咨询,POST0038,ACC003,user_0454,2025-09-30 15:20:00,2025-09-30 15:54:00,34,EMP001,未添加,DELE,新加坡,客户希望尽快安排
INQ00711,CUS0455,2025-07-27,主动咨询,POST0119,ACC003,user_0455,2025-07-27 09:10:00,2025-07-27 09:43:00,33,EMP003,已添加,DELE,中国,客户希望尽快安排
INQ00712,CUS0456,2026-03-24,主动咨询,POST0043,ACC002,user_0456,2026-03-24 10:50:00,2026-03-24 11:23:00,33,EMP003,已添加,零基础,加拿大,客户希望尽快安排
INQ00713,CUS0456,2026-04-29,被动私信,POST0095,ACC003,user_0456,2026-04-29 16:30:00,2026-04-29 16:43:00,13,EMP003,未添加,口语,澳大利亚,
INQ00714,CUS0456,2026-05-15,回访,POST0009,ACC003,user_0456,2026-05-15 14:00:00,2026-05-15 14:16:00,16,EMP003,已添加,小孩课程,西班牙,
INQ00715,CUS0457,2025-07-23,主动咨询,POST0089,ACC004,user_0457,2025-07-23 16:20:00,2025-07-23 16:41:00,21,EMP002,未添加,口语,美国,
INQ00716,CUS0457,2025-08-20,主动咨询,POST0005,ACC003,user_0457,2025-08-20 18:40:00,2025-08-20 18:49:00,9,EMP002,待添加,DELE,西班牙,客户希望尽快安排
INQ00717,CUS0458,2025-10-02,主动咨询,POST0096,ACC002,user_0458,2025-10-02 09:10:00,2025-10-02 09:33:00,23,EMP003,已添加,小孩课程,西班牙,
INQ00718,CUS0459,2025-04-28,被动私信,POST0114,ACC003,user_0459,2025-04-28 16:10:00,2025-04-28 16:21:00,11,EMP003,已添加,口语,英国,
INQ00719,CUS0459,2025-06-03,回访,POST0081,ACC004,user_0459,2025-06-03 20:50:00,2025-06-04 01:36:00,286,EMP003,待添加,DELE,澳大利亚,
INQ00720,CUS0459,2025-06-10,主动咨询,POST0068,ACC003,user_0459,2025-06-10 20:40:00,2025-06-10 21:12:00,32,EMP003,已添加,零基础,澳大利亚,
INQ00721,CUS0460,2025-06-06,主动咨询,POST0012,ACC004,user_0460,2025-06-06 18:50:00,2025-06-06 18:57:00,7,EMP002,已添加,小孩课程,美国,
INQ00722,CUS0461,2025-04-15,主动评论,POST0050,ACC003,user_0461,2025-04-15 18:00:00,2025-04-15 18:14:00,14,EMP001,已添加,零基础,西班牙,客户希望尽快安排
INQ00723,CUS0461,2025-04-23,主动评论,POST0019,ACC001,user_0461,2025-04-23 10:10:00,2025-04-23 10:19:00,9,EMP001,已添加,B2,加拿大,
INQ00724,CUS0462,2026-07-11,主动咨询,POST0101,ACC003,user_0462,2026-07-11 11:10:00,2026-07-11 11:21:00,11,EMP002,已添加,零基础,美国,
INQ00725,CUS0462,2026-07-13,主动咨询,POST0026,ACC003,user_0462,2026-07-13 10:30:00,2026-07-13 11:02:00,32,EMP002,已添加,口语,西班牙,
INQ00726,CUS0463,2026-04-06,主动评论,POST0095,ACC003,user_0463,2026-04-06 10:40:00,2026-04-06 10:52:00,12,EMP002,未添加,B2,中国,
INQ00727,CUS0464,2025-05-18,主动咨询,POST0080,ACC003,user_0464,2025-05-18 20:10:00,2025-05-18 20:57:00,47,EMP002,已添加,小孩课程,中国,
INQ00728,CUS0464,2025-06-19,主动咨询,POST0098,ACC003,user_0464,2025-06-19 19:40:00,2025-06-19 22:18:00,158,EMP002,未添加,小孩课程,中国,
INQ00729,CUS0465,2025-11-05,主动咨询,POST0061,ACC003,user_0465,2025-11-05 09:30:00,2025-11-05 09:39:00,9,EMP003,已添加,零基础,中国,
INQ00730,CUS0465,2025-12-15,主动咨询,POST0068,ACC003,user_0465,2025-12-15 15:00:00,2025-12-15 15:14:00,14,EMP003,已添加,口语,英国,
INQ00731,CUS0465,2026-01-17,主动咨询,,ACC003,user_0465,2026-01-17 10:20:00,2026-01-17 10:33:00,13,EMP003,待添加,小孩课程,德国,
INQ00732,CUS0466,2025-05-21,主动评论,POST0081,ACC004,user_0466,2025-05-21 16:20:00,2025-05-21 16:35:00,15,EMP001,已添加,留学,澳大利亚,
INQ00733,CUS0466,2025-05-26,主动咨询,POST0035,ACC002,user_0466,2025-05-26 18:40:00,2025-05-26 19:33:00,53,EMP001,已添加,DELE,新加坡,
INQ00734,CUS0467,2026-05-10,主动咨询,POST0018,ACC004,user_0467,2026-05-10 19:30:00,2026-05-10 20:24:00,54,EMP003,已添加,小孩课程,德国,
INQ00735,CUS0468,2025-09-12,主动评论,POST0008,ACC004,user_0468,2025-09-12 09:30:00,2025-09-12 09:40:00,10,EMP003,未添加,小孩课程,加拿大,客户希望尽快安排
INQ00736,CUS0469,2025-10-01,主动咨询,POST0079,ACC001,user_0469,2025-10-01 18:10:00,2025-10-01 18:16:00,6,EMP002,待添加,B2,西班牙,
INQ00737,CUS0470,2025-10-04,主动咨询,POST0112,ACC004,user_0470,2025-10-04 19:10:00,2025-10-04 19:31:00,21,EMP003,已添加,B2,中国,
INQ00738,CUS0471,2026-06-01,被动私信,,ACC004,user_0471,2026-06-01 17:10:00,2026-06-01 17:32:00,22,EMP003,已添加,DELE,德国,
INQ00739,CUS0472,2025-07-16,主动咨询,POST0049,ACC002,user_0472,2025-07-16 20:00:00,2025-07-16 20:15:00,15,EMP001,未添加,DELE,加拿大,
INQ00740,CUS0473,2025-10-03,主动咨询,POST0058,ACC001,user_0473,2025-10-03 15:30:00,2025-10-03 15:42:00,12,EMP001,已添加,留学,美国,客户希望尽快安排
INQ00741,CUS0473,2025-11-02,被动私信,POST0104,ACC004,user_0473,2025-11-02 11:10:00,2025-11-02 11:26:00,16,EMP001,已添加,留学,英国,客户希望尽快安排
INQ00742,CUS0474,2026-03-07,主动咨询,POST0085,ACC001,user_0474,2026-03-07 17:00:00,2026-03-07 17:06:00,6,EMP002,已添加,零基础,西班牙,客户希望尽快安排
INQ00743,CUS0474,2026-03-21,主动评论,POST0104,ACC004,user_0474,2026-03-21 09:30:00,2026-03-21 09:46:00,16,EMP002,未添加,零基础,美国,
INQ00744,CUS0475,2026-02-19,回访,POST0112,ACC004,user_0475,2026-02-19 09:30:00,2026-02-19 09:50:00,20,EMP001,已添加,零基础,英国,
INQ00745,CUS0475,2026-02-28,被动私信,POST0015,ACC002,user_0475,2026-02-28 16:50:00,2026-02-28 17:15:00,25,EMP001,待添加,DELE,英国,客户希望尽快安排
INQ00746,CUS0476,2025-08-06,主动咨询,POST0046,ACC004,user_0476,2025-08-06 09:10:00,2025-08-06 09:32:00,22,EMP001,未添加,B2,加拿大,
INQ00747,CUS0477,2025-04-07,主动咨询,POST0072,ACC003,user_0477,2025-04-07 10:40:00,2025-04-07 10:58:00,18,EMP001,已添加,留学,中国,
INQ00748,CUS0478,2026-08-03,回访,POST0087,ACC001,user_0478,2026-08-03 09:00:00,2026-08-03 09:09:00,9,EMP003,已添加,DELE,西班牙,
INQ00749,CUS0479,2026-04-07,回访,POST0063,ACC001,user_0479,2026-04-07 11:30:00,2026-04-07 11:42:00,12,EMP003,已添加,零基础,澳大利亚,
INQ00750,CUS0479,2026-04-19,主动评论,POST0096,ACC002,user_0479,2026-04-19 18:50:00,2026-04-19 19:05:00,15,EMP003,已添加,B2,英国,客户希望尽快安排
INQ00751,CUS0479,2026-04-30,主动咨询,,ACC001,user_0479,2026-04-30 11:40:00,2026-04-30 12:02:00,22,EMP003,未添加,零基础,新加坡,
INQ00752,CUS0480,2025-03-02,主动咨询,POST0025,ACC004,user_0480,2025-03-02 09:50:00,2025-03-02 10:17:00,27,EMP001,未添加,DELE,德国,
INQ00753,CUS0481,2025-08-31,被动私信,POST0021,ACC003,user_0481,2025-08-31 09:10:00,2025-08-31 09:27:00,17,EMP001,已添加,B2,新加坡,
INQ00754,CUS0481,2025-09-07,主动咨询,POST0114,ACC003,user_0481,2025-09-07 15:30:00,2025-09-07 15:42:00,12,EMP001,待添加,留学,加拿大,
INQ00755,CUS0482,2025-07-17,被动私信,POST0106,ACC002,user_0482,2025-07-17 18:10:00,2025-07-17 18:17:00,7,EMP001,已添加,零基础,英国,
INQ00756,CUS0483,2025-06-09,主动评论,POST0035,ACC002,user_0483,2025-06-09 10:20:00,2025-06-09 10:33:00,13,EMP003,未添加,小孩课程,西班牙,
INQ00757,CUS0484,2025-08-17,主动咨询,POST0012,ACC004,user_0484,2025-08-17 20:10:00,2025-08-17 20:20:00,10,EMP002,已添加,口语,加拿大,
INQ00758,CUS0484,2025-08-19,主动咨询,POST0086,ACC004,user_0484,2025-08-19 09:40:00,2025-08-19 09:43:00,3,EMP002,未添加,小孩课程,美国,客户希望尽快安排
INQ00759,CUS0485,2026-04-17,主动咨询,,ACC003,user_0485,2026-04-17 18:00:00,2026-04-17 18:32:00,32,EMP002,待添加,DELE,澳大利亚,
INQ00760,CUS0486,2026-04-18,回访,,ACC001,user_0486,2026-04-18 14:00:00,2026-04-18 14:15:00,15,EMP002,待添加,DELE,加拿大,客户希望尽快安排
INQ00761,CUS0487,2025-08-15,主动咨询,POST0065,ACC004,user_0487,2025-08-15 11:40:00,2025-08-15 11:44:00,4,EMP002,已添加,口语,西班牙,客户希望尽快安排
INQ00762,CUS0487,2025-09-17,主动评论,POST0109,ACC001,user_0487,2025-09-17 19:20:00,2025-09-17 19:26:00,6,EMP002,已添加,口语,新加坡,
INQ00763,CUS0488,2025-12-01,主动咨询,POST0086,ACC004,user_0488,2025-12-01 16:40:00,2025-12-01 16:46:00,6,EMP002,已添加,小孩课程,西班牙,客户希望尽快安排
INQ00764,CUS0489,2026-02-04,主动评论,POST0005,ACC003,user_0489,2026-02-04 10:10:00,2026-02-04 10:28:00,18,EMP001,已添加,口语,新加坡,
INQ00765,CUS0489,2026-02-19,主动咨询,POST0043,ACC002,user_0489,2026-02-19 14:00:00,2026-02-19 14:12:00,12,EMP001,已添加,口语,英国,
INQ00766,CUS0490,2025-11-01,被动私信,POST0113,ACC003,user_0490,2025-11-01 16:00:00,2025-11-01 16:27:00,27,EMP002,未添加,零基础,加拿大,
INQ00767,CUS0491,2026-07-17,主动评论,POST0023,ACC001,user_0491,2026-07-17 19:30:00,2026-07-17 19:56:00,26,EMP001,已添加,口语,美国,
INQ00768,CUS0491,2026-08-11,被动私信,POST0073,ACC003,user_0491,2026-08-11 10:10:00,2026-08-11 10:37:00,27,EMP001,未添加,小孩课程,英国,
INQ00769,CUS0492,2025-12-08,主动咨询,,ACC003,user_0492,2025-12-08 10:20:00,2025-12-08 10:29:00,9,EMP001,已添加,零基础,德国,
INQ00770,CUS0493,2026-03-17,主动咨询,POST0001,ACC002,user_0493,2026-03-17 14:10:00,2026-03-17 14:29:00,19,EMP003,已添加,口语,澳大利亚,
INQ00771,CUS0493,2026-04-15,主动评论,POST0112,ACC004,user_0493,2026-04-15 16:20:00,2026-04-15 16:36:00,16,EMP003,未添加,B2,中国,
INQ00772,CUS0494,2026-05-22,回访,,ACC001,user_0494,2026-05-22 18:00:00,2026-05-22 18:12:00,12,EMP002,已添加,DELE,中国,
INQ00773,CUS0494,2026-06-12,被动私信,POST0094,ACC002,user_0494,2026-06-12 17:30:00,2026-06-12 23:31:00,361,EMP002,已添加,零基础,加拿大,
INQ00774,CUS0495,2026-03-13,被动私信,,ACC003,user_0495,2026-03-13 19:30:00,2026-03-13 19:47:00,17,EMP001,已添加,零基础,英国,客户希望尽快安排
INQ00775,CUS0496,2025-04-22,主动咨询,POST0052,ACC002,user_0496,2025-04-22 11:50:00,2025-04-22 12:10:00,20,EMP002,待添加,留学,澳大利亚,
INQ00776,CUS0497,2025-05-29,主动咨询,POST0042,ACC003,user_0497,2025-05-29 15:20:00,2025-05-29 15:30:00,10,EMP002,已添加,零基础,澳大利亚,
INQ00777,CUS0498,2025-04-22,主动咨询,POST0078,ACC001,user_0498,2025-04-22 09:20:00,2025-04-22 09:27:00,7,EMP001,待添加,DELE,加拿大,客户希望尽快安排
INQ00778,CUS0499,2025-03-01,被动私信,POST0097,ACC004,user_0499,2025-03-01 19:40:00,2025-03-01 20:01:00,21,EMP001,已添加,零基础,新加坡,客户希望尽快安排
INQ00779,CUS0500,2025-11-02,主动咨询,POST0101,ACC003,user_0500,2025-11-02 15:20:00,2025-11-02 20:34:00,314,EMP002,已添加,口语,中国,
INQ00780,CUS0501,2026-03-18,回访,POST0081,ACC004,user_0501,2026-03-18 17:20:00,2026-03-18 17:22:00,2,EMP002,未添加,口语,西班牙,
INQ00781,CUS0502,2025-06-22,主动咨询,,ACC004,user_0502,2025-06-22 18:20:00,2025-06-22 18:24:00,4,EMP001,已添加,零基础,澳大利亚,客户希望尽快安排
INQ00782,CUS0502,2025-07-14,主动咨询,POST0091,ACC002,user_0502,2025-07-14 11:30:00,2025-07-14 11:42:00,12,EMP001,已添加,B2,中国,客户希望尽快安排
INQ00783,CUS0502,2025-08-03,主动咨询,POST0062,ACC002,user_0502,2025-08-03 10:10:00,2025-08-03 10:21:00,11,EMP001,未添加,零基础,中国,
INQ00784,CUS0503,2026-06-27,主动咨询,,ACC001,user_0503,2026-06-27 19:30:00,2026-06-27 19:42:00,12,EMP002,已添加,小孩课程,加拿大,
INQ00785,CUS0504,2025-11-07,被动私信,POST0026,ACC003,user_0504,2025-11-07 16:10:00,2025-11-07 16:33:00,23,EMP003,待添加,B2,西班牙,
INQ00786,CUS0504,2025-11-26,主动评论,POST0092,ACC002,user_0504,2025-11-26 11:40:00,2025-11-26 11:54:00,14,EMP003,未添加,B2,美国,客户希望尽快安排
INQ00787,CUS0505,2025-07-29,主动咨询,,ACC001,user_0505,2025-07-29 10:20:00,2025-07-29 10:28:00,8,EMP003,已添加,零基础,美国,
INQ00788,CUS0506,2025-11-17,主动咨询,POST0037,ACC002,user_0506,2025-11-17 16:40:00,2025-11-17 16:51:00,11,EMP001,已添加,零基础,美国,
INQ00789,CUS0507,2026-05-28,回访,POST0048,ACC003,user_0507,2026-05-28 10:50:00,2026-05-28 10:56:00,6,EMP001,已添加,零基础,西班牙,
INQ00790,CUS0508,2025-07-18,回访,POST0020,ACC004,user_0508,2025-07-18 20:20:00,2025-07-18 20:37:00,17,EMP002,已添加,B2,加拿大,
INQ00791,CUS0509,2026-07-28,回访,,ACC004,user_0509,2026-07-28 16:40:00,2026-07-28 17:01:00,21,EMP002,未添加,口语,中国,客户希望尽快安排
INQ00792,CUS0510,2026-07-05,主动咨询,POST0039,ACC004,user_0510,2026-07-05 09:10:00,2026-07-05 18:50:00,580,EMP001,已添加,小孩课程,澳大利亚,
INQ00793,CUS0511,2025-12-22,主动咨询,POST0111,ACC003,user_0511,2025-12-22 11:10:00,2025-12-22 11:18:00,8,EMP003,已添加,口语,澳大利亚,客户希望尽快安排
